toucher,passer,receiver,shooter,goalie,assister,blocker,shooterId,assisterId,blockerId,receiverId,passerId,toucherId,goalieId,gameId,espnEventId,optaMatchId,eventGuid,gameEventIndex,sequenceId,phaseId,sequenceEventNum,possessionSeqNum,possessionNumInPeriod,playType,Period,gameClock,sequenceSeconds,possessionSeconds,eventTeamAbbrevName,teamId,teamImageId,teamFullName,Team,teamAbbrevName,teamShortName,newestTeamColor,optaTeamId,Date,homeTeam,awayTeam,homeCurrentScore,awayCurrentScore,teamAbbrevName,Team,teamId,teamImageId,opponent,opponentId,opponentTeamImageId,opponentCurrentScore,teamCurrentScore,homeFinalScore,awayFinalScore,teamFinalScore,opponentFinalScore,numberOfPeriods,periodLength,gameDate,Result,scoreAtTime,xG,xA,ShotDist,reportId,PsDist,PsDirection,PsCompleted,Chance,xGOT,ShotPlayStyle,BodyPart,Pressure,PlyrsBtwn
Marcos Llorente,Marcos Llorente,N. Molina,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,amxunh6enoc99r07cp7qt621h,amxunh6enoc99r07cp7qt621h,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:429,429,50,106,12,28,28,Pass,1,1200,53,53,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0001,0.0,null-223,7.8,Forward,Yes,No,0.00,,Other,None,
N. Molina,N. Molina,Marcos Llorente,,,,,,,,amxunh6enoc99r07cp7qt621h,ieu0x9fy8hpqyztdjg8bgpnt,ieu0x9fy8hpqyztdjg8bgpnt,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:430,430,50,106,13,28,28,Pass,1,1201,53,53,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0000,0.0,null-223,15.1,Backward,Yes,No,0.00,,Other,None,
Marcos Llorente,Marcos Llorente,Pablo Barrios,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,amxunh6enoc99r07cp7qt621h,amxunh6enoc99r07cp7qt621h,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:431,431,50,106,14,28,28,Pass,1,1203,53,53,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0001,0.0,null-223,11.5,Square,Yes,No,0.00,,Other,None,
Pablo Barrios,Pablo Barrios,G. Simeone,,,,,,,,5es43b4a7fv0lkmp63dj439ey,9e7ybe0nsu3byq2tteey3zuy2,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:432,432,50,106,15,28,28,Pass,1,1204,53,53,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0008,0.0,null-223,12.2,Forward,Yes,No,0.00,,Other,None,
G. Simeone,G. Simeone,Pablo Barrios,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,5es43b4a7fv0lkmp63dj439ey,5es43b4a7fv0lkmp63dj439ey,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:433,433,50,106,16,28,28,Pass,1,1206,53,53,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0001,0.0,null-223,22.8,Backward,Yes,No,0.00,,Other,None,
Pablo Barrios,Pablo Barrios,C. Lenglet,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,9e7ybe0nsu3byq2tteey3zuy2,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:434,434,50,106,17,28,28,Pass,1,1209,53,53,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0002,0.0,null-223,24.0,Square,Yes,No,0.00,,Other,None,
C. Lenglet,C. Lenglet,G. Simeone,,,,,,,,5es43b4a7fv0lkmp63dj439ey,3gsprcdyogabeb8lr2y0bmytx,3gsprcdyogabeb8lr2y0bmytx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:435,435,50,106,18,28,28,Pass,1,1214,53,53,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0014,0.0,null-223,14.1,Forward,Yes,No,0.00,,Other,None,
G. Simeone,,,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:436,436,50,106,19,28,28,Dispossessed,1,1215,53,53,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
L. Agoumé,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:439,439,51,106,1,29,29,Tackle,1,1215,1,1,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
D. Sow,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:440,440,51,106,2,29,29,BallTouch,1,1216,1,1,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
L. Badé,,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:443,443,,106,,,,Clearance,1,1217,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Forward,Yes,No,0.00,,Head,None,
C. Lenglet,C. Lenglet,Marcos Llorente,,,,,,,,amxunh6enoc99r07cp7qt621h,3gsprcdyogabeb8lr2y0bmytx,3gsprcdyogabeb8lr2y0bmytx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:446,446,52,106,1,30,30,Pass,1,1221,10,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0006,0.0,null-223,22.7,Square,Yes,No,0.00,,Other,None,
Marcos Llorente,Marcos Llorente,N. Molina,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,amxunh6enoc99r07cp7qt621h,amxunh6enoc99r07cp7qt621h,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:447,447,52,107,2,30,30,Pass,1,1228,10,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0005,0.0,null-223,8.4,Square,Yes,No,0.00,,Other,None,
N. Molina,N. Molina,A. Griezmann,,,,,,,,716n1970vi9rvw5b4w9qmjfth,ieu0x9fy8hpqyztdjg8bgpnt,ieu0x9fy8hpqyztdjg8bgpnt,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:448,448,52,107,3,30,30,Pass,1,1229,10,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0006,0.0,null-223,11.5,Square,Yes,No,0.00,,Other,None,
A. Griezmann,A. Griezmann,,,Ø. Nyland,,,,,,,716n1970vi9rvw5b4w9qmjfth,716n1970vi9rvw5b4w9qmjfth,cfc7fqq748bz3nklfam2a2fp,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:449,449,52,107,4,30,30,Pass,1,1231,10,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0000,0.0,null-223,22.0,Forward,No,No,0.00,,Left foot,None,
L. Agoumé,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:450,450,,107,,,,Clearance,1,1232,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Forward,Yes,No,0.00,,Head,None,
Pablo Barrios,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:451,451,,107,,30,30,FreeKick,1,1234,,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
J. Alvarez,,,J. Alvarez,Ø. Nyland,,Kike Salas,9ikkuxd19avliz1khcrm82gyy,,9nwkxgbl8t933pzu60ye4xxxw,,,9ikkuxd19avliz1khcrm82gyy,cfc7fqq748bz3nklfam2a2fp,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:454,454,53,108,1,30,30,AttemptSaved,1,1297,0,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.04,0.0000,28.7,null-223,0.0,Square,Yes,No,0.00,Direct Free Kick,Right foot,Low,3+
Kike Salas,,,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:455,455,,,,,,Save,1,1298,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Head,None,
A. Griezmann,A. Griezmann,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,716n1970vi9rvw5b4w9qmjfth,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:457,457,54,108,1,30,30,Pass,1,1300,0,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0000,0.0,null-223,24.1,Forward,No,No,0.00,,Other,None,
D. Lukébakio,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:458,458,,108,,,,Clearance,1,1302,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
A. Griezmann,A. Griezmann,,,Ø. Nyland,,,,,,,716n1970vi9rvw5b4w9qmjfth,716n1970vi9rvw5b4w9qmjfth,cfc7fqq748bz3nklfam2a2fp,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:462,462,55,109,1,30,30,Pass,1,1321,0,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0000,0.0,null-223,32.1,Square,No,No,0.00,,Left foot,None,
Kike Salas,,,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:463,463,,,,,,Clearance,1,1323,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Head,None,
C. Lenglet,C. Lenglet,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,3gsprcdyogabeb8lr2y0bmytx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:466,466,,110,,30,30,Pass,1,1325,,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0000,0.0,null-223,3.1,Square,No,No,0.00,,Other,None,
L. Badé,,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:467,467,,109,,,,BallTouch,1,1325,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Head,None,
A. Sambi Lokonga,,,,,,,,,,,,375gnysvjk9bvq02ex1lkmynd,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:468,468,,109,,,,Clearance,1,1326,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Head,None,
Marcos Llorente,Marcos Llorente,C. Gallagher,,,,,,,,c83h08n0vnjvfgglyefy03h0p,amxunh6enoc99r07cp7qt621h,amxunh6enoc99r07cp7qt621h,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:470,470,56,110,1,30,30,Pass,1,1329,11,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0004,0.0,null-223,13.7,Backward,Yes,No,0.00,,Other,None,
C. Gallagher,C. Gallagher,N. Molina,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,c83h08n0vnjvfgglyefy03h0p,c83h08n0vnjvfgglyefy03h0p,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:471,471,56,111,2,30,30,Pass,1,1331,11,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0003,0.0,null-223,13.6,Square,Yes,No,0.00,,Other,None,
N. Molina,N. Molina,C. Gallagher,,,,,,,,c83h08n0vnjvfgglyefy03h0p,ieu0x9fy8hpqyztdjg8bgpnt,ieu0x9fy8hpqyztdjg8bgpnt,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:472,472,56,111,3,30,30,Pass,1,1332,11,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0005,0.0,null-223,13.7,Square,Yes,No,0.00,,Other,None,
C. Gallagher,C. Gallagher,Marcos Llorente,,,,,,,,amxunh6enoc99r07cp7qt621h,c83h08n0vnjvfgglyefy03h0p,c83h08n0vnjvfgglyefy03h0p,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:473,473,56,111,4,30,30,Pass,1,1335,11,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0006,0.0,null-223,9.3,Forward,Yes,No,0.00,,Other,None,
Marcos Llorente,Marcos Llorente,J. Alvarez,,,,,,,,9ikkuxd19avliz1khcrm82gyy,amxunh6enoc99r07cp7qt621h,amxunh6enoc99r07cp7qt621h,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:474,474,56,112,5,30,30,Pass,1,1338,11,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0016,0.0,null-223,8.9,Forward,Yes,No,0.00,,Other,None,
J. Alvarez,J. Alvarez,,,Ø. Nyland,,,,,,,9ikkuxd19avliz1khcrm82gyy,9ikkuxd19avliz1khcrm82gyy,cfc7fqq748bz3nklfam2a2fp,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:475,475,56,112,6,30,30,Pass,1,1340,11,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0000,0.0,null-223,28.3,Square,No,No,0.00,,Right foot,None,
C. Ejuke,,,,,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:476,476,,113,,,,Interception,1,1342,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
C. Ejuke,,,,,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:477,477,,112,,,,Clearance,1,1343,,,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,0,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,0,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-0,0.00,0.0000,0.0,null-223,0.0,Forward,Yes,No,0.00,,Other,None,
Marcos Llorente,Marcos Llorente,G. Simeone,,,,,,,,5es43b4a7fv0lkmp63dj439ey,amxunh6enoc99r07cp7qt621h,amxunh6enoc99r07cp7qt621h,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:479,479,57,114,1,30,30,Pass,1,1346,16,230,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,0,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,0,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,0-1,0.00,0.0012,0.0,null-223,28.6,Square,Yes,No,0.00,,Other,None,
